,Spearman_coef
CFI,-0.014787911
PART1,-0.014791765
MZT2B,-0.014798073
SPTB,-0.014808376
RIMKLB,-0.014812674
GBAS,-0.014813839
S100A16,-0.014826412
KCNJ3,-0.014847666
WIPI2,-0.0148773
SYNPR,-0.014884639
SHE,-0.014897012
CPSF2,-0.014909449
CRYAB,-0.014916451
FAM78A,-0.014923011
BPHL,-0.014935223
CEP89,-0.014935951
EDNRA,-0.014940915
LAYN,-0.014942028
ZNF18,-0.014963154
APCDD1,-0.014966404
LYNX1,-0.014972177
GAS2L1,-0.014977772
INO80,-0.014989266
CERS2,-0.015001451
SERPINI1,-0.015004428
THOC5,-0.015039441
SH2D4A,-0.015058988
SLMO2,-0.015066703
FHOD1,-0.015087926
MGST3,-0.015131209
TYMP,-0.015134072
TFAP2A,-0.015139847
RBBP8,-0.015147477
STK25,-0.015211828
SRRT,-0.015228422
RAB11FIP4,-0.015236095
PTGFRN,-0.015244021
SLC6A9,-0.015257882
CDC123,-0.015283966
UGDH,-0.015321058
SFTPD,-0.015323009
SOX13,-0.015346401
CPSF6,-0.015358606
TCF25,-0.015368068
ZNF678,-0.015370212
CCDC117,-0.015374352
RAD52,-0.015403885
CHST2,-0.015431011
BPIFA1,-0.015433251
C14orf180,-0.015433251
CACNG7,-0.015433251
CGREF1,-0.015433251
GABRE,-0.015433251
IGFBP2,-0.015433251
NDP,-0.015433251
NPVF,-0.015433251
PNLIPRP1,-0.015433251
RXRG,-0.015433251
SEMA6D,-0.015433251
SLC45A3,-0.015433251
TM4SF1,-0.015433251
ZNF516,-0.015461637
NCOA4,-0.015483802
NIPA2,-0.015500473
PIK3R1,-0.015527302
MPP3,-0.015571905
SIRT7,-0.015668023
TMEM223,-0.015738538
LINC00152,-0.01574328
CCDC13,-0.015748293
RPL8,-0.015758294
KIF5C,-0.015781424
RRS1,-0.015792479
ADRB2,-0.015822399
DIP2A,-0.015824926
CSF3R,-0.015827253
KIAA1147,-0.015829326
GPR176,-0.015843974
AP4E1,-0.01586122
LSG1,-0.015867571
CDK10,-0.01586863
SMARCA4,-0.015879948
DYSF,-0.015892949
PTP4A3,-0.01589879
COG2,-0.01590076
RGAG4,-0.015904272
TOR1AIP1,-0.015911404
FZD7,-0.015927878
PTGIS,-0.015929552
GAS6,-0.015957504
CEBPZOS,-0.015984172
C1orf54,-0.01599351
MS4A4A,-0.01600827
SLC25A39,-0.016021032
TMEM132C,-0.016032389
GADD45G,-0.016051012
ANAPC10,-0.016083349
CD9,-0.016098423
PPP1R14A,-0.016113398
PSPC1,-0.016115476
EGR1,-0.016166696
ARHGAP33,-0.016167568
GLRX2,-0.01618595
NKG7,-0.016217946
TRIB1,-0.016230006
UBXN6,-0.01624132
CAPN15,-0.016256039
FLYWCH1,-0.01626844
PLEKHA3,-0.016280815
FGD3,-0.016287642
TRPT1,-0.01632124
C9orf16,-0.016369163
C16orf52,-0.016369515
POLR2F,-0.016419432
EBAG9,-0.016422668
C19orf53,-0.016441341
TAGLN3,-0.016460234
ZNF473,-0.016470285
HNRNPUL1,-0.016544926
LRP5,-0.016545355
ZNF219,-0.016562167
ATP8A1,-0.016565731
ENDOD1,-0.016575992
ERCC8,-0.016599085
ANKRD44,-0.016645451
PGRMC1,-0.016658623
PSMG3-AS1,-0.01666178
PTHLH,-0.016682941
ALYREF,-0.016697452
TRIM63,-0.0167075
PLEKHG3,-0.016713613
MYL7,-0.016729416
HABP4,-0.016729739
PCDHGC3,-0.016786558
PIAS4,-0.016824037
TIMM44,-0.01683518
SCG2,-0.016837205
LANCL2,-0.016854012
THOC1,-0.016861647
SRA1,-0.016888453
FAHD1,-0.01690569
ZNRF3,-0.01691232
LGMN,-0.016913539
MMP28,-0.016917426
PSMA7,-0.016948306
SLC1A4,-0.016948334
MEAF6,-0.016958259
CA12,-0.016986015
TMEM167A,-0.017003732
LIN28B,-0.017047278
BCL10,-0.017083076
MTX1,-0.017097823
CTNNA2,-0.017111116
TPM2,-0.017129578
STXBP2,-0.017194003
CIAPIN1,-0.017226531
PDHX,-0.017230867
MARVELD2,-0.017255063
RAB40C,-0.017256017
MACROD1,-0.017261687
TUBE1,-0.01730724
RXRB,-0.017316809
WDR45B,-0.017320991
PPP1R9A,-0.017327684
SYNM,-0.01732826
DNTTIP1,-0.017342984
GAREM,-0.01734595
RMI1,-0.01735826
SDF2L1,-0.017363133
GLTSCR1,-0.017363808
IL17D,-0.017373609
RALA,-0.017390594
CLEC2L,-0.017394532
U2SURP,-0.017402011
RELL2,-0.017404558
MSMO1,-0.017453303
HIC2,-0.017460787
LSR,-0.017483685
DUSP27,-0.017492805
C14orf159,-0.017502707
SLC37A4,-0.01751618
SPOCK1,-0.017526816
TMEM115,-0.017533749
LRRFIP1,-0.017541989
CXCL10,-0.017562539
MYO1D,-0.017566217
DES,-0.017568321
SQRDL,-0.017580816
SFSWAP,-0.017600708
CAPZA1,-0.017602914
ZNF839,-0.017655099
GNB1,-0.017688396
UBTD2,-0.017696849
DPYSL2,-0.017713369
SPOP,-0.017724116
KIF2A,-0.017732487
STXBP6,-0.017733053
MSL3P1,-0.017770248
GOLGA3,-0.017809441
DCAF7,-0.017857664
TNFSF10,-0.017895286
ZNF395,-0.017904307
MTAP,-0.017936978
TNS4,-0.017951503
DNAH10,-0.017988089
MRPL15,-0.018035974
SPAG17,-0.018074476
GZMA,-0.018124867
HDHD1,-0.018128575
WDR12,-0.018145574
NR4A3,-0.018146908
NPR2,-0.018166936
SCNN1D,-0.018173772
ZDHHC18,-0.018213619
ITGAM,-0.018222668
BRAP,-0.018266555
AIF1,-0.018267121
LMOD3,-0.018286343
NCAPG,-0.018287214
QTRT1,-0.018327697
TMA7,-0.018329138
PPFIBP1,-0.018361773
C4orf29,-0.018363413
GSE1,-0.018421755
PVRL4,-0.018495787
GLMN,-0.018497615
RMDN2,-0.018535826
SH3BP4,-0.018558944
CNKSR1,-0.018569294
NUAK1,-0.01862903
CDC14B,-0.018646818
LMTK2,-0.018655388
DLEC1,-0.018658931
WDR55,-0.018659929
LIPA,-0.018685379
AHNAK2,-0.018688792
NDUFA8,-0.018693777
HEATR3,-0.018699915
PM20D2,-0.018700707
HSPD1,-0.018721808
EXOSC4,-0.018735956
PPIEL,-0.018741534
MON1B,-0.018807584
TTC23,-0.018850725
ZNF224,-0.018866005
XPNPEP1,-0.018867873
SBF2,-0.018905953
MROH1,-0.018931791
PRPSAP2,-0.018944138
ABHD13,-0.018974109
PBX3,-0.018974335
LAS1L,-0.018975212
NMD3,-0.0189887
TMEM261,-0.018990578
RARG,-0.019006659
TRMT61A,-0.019098452
EWSR1,-0.019108128
NAPA,-0.019130484
HIST1H2BD,-0.019135565
SBK1,-0.019144936
SALL4,-0.019158381
ZNF846,-0.019177093
METTL21A,-0.019188319
LIX1L,-0.019199348
RNF11,-0.019224786
SCARB2,-0.019283255
BEX4,-0.019309431
MIB2,-0.019343817
PDC,-0.019378095
SRD5A3,-0.019382976
BLOC1S3,-0.019383173
DYM,-0.019383968
PSME4,-0.019392518
IP6K2,-0.019411596
RAMP3,-0.019415384
FAM177A1,-0.019436874
USP32P2,-0.01946597
FAM160A1,-0.019482117
PLXNA3,-0.019501109
MBD6,-0.019519612
EIF3K,-0.019529573
STRBP,-0.019531162
MPRIP,-0.019542644
PAN2,-0.019546723
ZC3H7B,-0.019550435
RAB8A,-0.019551756
PLXDC2,-0.01960741
SEMA4C,-0.019612708
CHST12,-0.019632347
CAMK1,-0.019635469
GPR26,-0.019636017
PIP5K1C,-0.019654824
COL15A1,-0.019667728
RN7SL2,-0.019688936
CNNM3,-0.019693906
MRPS16,-0.01969869
PPP2R5B,-0.019723262
SEMA3C,-0.01974787
CRCP,-0.019748121
ZNF382,-0.019753057
C4orf33,-0.019798631
GPD1L,-0.019818955
FRY,-0.019893777
SORBS1,-0.01990054
SEMA5A,-0.019919025
ZCCHC10,-0.019920619
WDR34,-0.019948151
MARS,-0.019979883
NOL8,-0.02001292
TLR2,-0.020015483
DTL,-0.02002851
PLLP,-0.020038692
HIVEP3,-0.020042131
PAFAH1B1,-0.020074494
ZMYM6,-0.02011414
DDIT4,-0.020123069
TBL2,-0.020146235
CDT1,-0.020156415
CYB5R4,-0.020176106
6-Mar,-0.020192335
C5orf15,-0.020193725
PFKFB2,-0.020196376
DERL1,-0.020221098
LYRM9,-0.020238381
GRIK2,-0.02024157
ANTXR1,-0.020253974
LRRC37B,-0.020274828
POLDIP2,-0.020299026
AP5Z1,-0.020310351
MEMO1,-0.020323383
SETD8,-0.020327964
DNAJC2,-0.020386345
TATDN3,-0.020391094
ITGA11,-0.02039264
SF3B4,-0.020405611
ALPK1,-0.020437841
JAZF1,-0.020482092
PPP1R11,-0.020483746
SPSB3,-0.020497417
ADNP2,-0.020545878
LRTOMT,-0.020551327
LRRC42,-0.020570976
BACE1,-0.020588722
CAPRIN1,-0.020595021
PC,-0.02059641
UBE2K,-0.020601909
FKBP8,-0.020616951
SHC2,-0.02061791
EXT2,-0.020618444
RBM45,-0.020619064
RHBDL3,-0.020624613
PUM1,-0.020657153
SIVA1,-0.020657921
GOLGA1,-0.020661344
GIMAP8,-0.020664361
BCL11A,-0.02066942
SCN3B,-0.020678879
MRS2,-0.020686537
TEAD1,-0.020702259
ZC3H13,-0.020775858
NRBP1,-0.020779565
ZFP42,-0.020841301
PNPT1,-0.020842164
HSDL1,-0.020846013
TMC4,-0.020860444
ZNF514,-0.020897501
MRPS23,-0.020927205
ATP5A1,-0.020945542
FUK,-0.020982358
IGSF21,-0.021008326
TEX261,-0.02100854
NDUFS6,-0.021039513
POLR1A,-0.021075546
ETV1,-0.02109298
SETD1B,-0.0211306
HIGD1A,-0.021130745
WDR48,-0.02113706
EPHB6,-0.021160545
GABPB2,-0.021164557
KLHL18,-0.021183526
VPS39,-0.021226055
PLEKHJ1,-0.021231741
PKM,-0.021246143
GPX1,-0.021247406
SLC29A4,-0.021277906
LBHD1,-0.021286456
CALCOCO1,-0.021308568
MRPS2,-0.021319316
MRFAP1,-0.021336901
SRRM3,-0.021342763
GINS1,-0.021361856
FBXO9,-0.02136966
FAM111A,-0.021387929
AP3S1,-0.021415165
PHF2,-0.02142966
ASB13,-0.021432591
FAM120A,-0.02145899
RPUSD4,-0.021486355
MCM6,-0.021494169
ARL13B,-0.021536862
SHANK1,-0.021553075
ZNF692,-0.021577941
AP2A1,-0.021578055
RNF6,-0.021585256
NDUFB4,-0.021602091
HDAC4,-0.021604318
DIRAS2,-0.021612205
ARF1,-0.021626077
ITK,-0.02163323
ESR1,-0.021647342
KIAA1468,-0.021653502
RPL3L,-0.021676469
TMED3,-0.021681207
ZNF701,-0.021701747
SOX2-OT,-0.021704601
DKK3,-0.021740253
UNG,-0.021803099
BCL2L2,-0.021807029
NCOR2,-0.021846443
ZNF3,-0.021853112
ZBTB49,-0.021874242
BRMS1,-0.021880044
EFEMP1,-0.021889639
PPP2R2C,-0.021889639
CNTN3,-0.021890013
HSD17B8,-0.021915057
PRX,-0.021919415
AIFM3,-0.02192951
KLHL11,-0.02192952
CFAP54,-0.021930285
PWP1,-0.021935861
PRR12,-0.021967691
GJA4,-0.021981906
TBCB,-0.021988948
CLDN1,-0.0219915
CSNK2A1,-0.021994612
MUC3A,-0.021999062
EDC3,-0.022000002
BCL7C,-0.02202837
TMEM19,-0.022060201
P2RX7,-0.022062046
EXOSC1,-0.022104895
WDR36,-0.022123141
RPS6KA6,-0.022126047
CROCC,-0.022134286
FANCF,-0.022163442
MAFK,-0.022165416
TIPARP,-0.022195052
VEZT,-0.022237445
DLG4,-0.022245424
GLOD4,-0.022251939
DOK2,-0.022255458
CLDND1,-0.02228719
TMEM14B,-0.022288543
FGF13,-0.022290244
GABRP,-0.022323258
ATF1,-0.022351432
PLAC9,-0.022379567
MYO1E,-0.022394794
CMC1,-0.022402406
ZNF561,-0.022403286
PAXBP1,-0.022423867
ZNF841,-0.022424562
MRPS11,-0.022427076
ASCC1,-0.022432319
ZCCHC9,-0.022441173
RBM15,-0.022465401
CYP2J2,-0.0224679
UAP1L1,-0.022482055
CKMT2,-0.022500347
CENPO,-0.02250114
EYA1,-0.022507926
PARP16,-0.022539451
CACNA1B,-0.022565838
SEC14L5,-0.022577295
ATHL1,-0.02260204
NQO1,-0.022603782
SH3BGR,-0.022605566
RBPMS2,-0.022620276
DHRS4,-0.022620571
GPANK1,-0.022623503
NHP2,-0.022647436
YY1AP1,-0.022653401
CAV2,-0.02266746
RAD51AP1,-0.022667716
NBEAL2,-0.02268608
PCDH15,-0.022709482
PYGL,-0.022710635
LINC00909,-0.022768004
MKKS,-0.022781648
MYEF2,-0.022831395
TMEM176B,-0.022833057
FRRS1,-0.022844785
KLF16,-0.022846861
ATG3,-0.022863297
ASNA1,-0.022875869
RRBP1,-0.022893893
NCK2,-0.022915463
SPATA2,-0.022915768
PDCD6,-0.0229333
NBN,-0.022963711
RASAL2,-0.022978857
FOXM1,-0.022986111
CCDC106,-0.022988605
SLC27A2,-0.022999037
C1orf43,-0.023021013
STARD4,-0.023038371
SLC2A5,-0.023069419
FBXO5,-0.023070369
NPR1,-0.023075666
TIAM1,-0.02307841
USP30,-0.023080544
LAMTOR2,-0.02308416
THNSL2,-0.023109507
GART,-0.023149915
EGFR,-0.023159496
PPM1L,-0.023161747
CCDC103,-0.023174082
ACLY,-0.023176572
MFSD10,-0.023192815
KLF9,-0.023197118
TMEM234,-0.02322691
ADK,-0.023236062
SLC25A28,-0.023279424
DECR1,-0.02330979
REEP3,-0.023359344
CRELD1,-0.023360378
MAPKAPK5,-0.023406271
XRCC5,-0.023431728
ITPKC,-0.023433603
RDH10,-0.023433699
NAMPT,-0.023441388
C16orf58,-0.023458775
UAP1,-0.023492308
HACD3,-0.023520012
LINC00893,-0.023551381
WRAP73,-0.023568981
MARK4,-0.023581723
PRPF4,-0.023615059
RNF10,-0.023626241
PGAP3,-0.023635383
KLK10,-0.023669917
MMP24-AS1,-0.02370148
FAM222B,-0.023706114
EIF4EBP2,-0.02371456
FBXO44,-0.023730228
UBE2G2,-0.02373354
PPP3CB,-0.02373924
ATRNL1,-0.023743393
MTRF1L,-0.023772219
IFI27L2,-0.023785302
MAD1L1,-0.023862379
SLC13A3,-0.023936393
NOP9,-0.02397875
ICAM2,-0.02398795
3-Mar,-0.024008424
NOC3L,-0.024020518
ATP8B2,-0.024028373
WDR38,-0.024035914
SLC16A14,-0.024061944
TDG,-0.024084514
PRPF31,-0.024102164
AMICA1,-0.02414061
SLC35A5,-0.024180169
FIG4,-0.024201095
SV2B,-0.024221185
RING1,-0.024232699
B4GAT1,-0.024261224
SLC16A4,-0.024262587
TMEM132B,-0.024295792
LMOD2,-0.024310947
RNF43,-0.02431133
FASTKD2,-0.024320045
NDUFA7,-0.024328569
STRN,-0.024378485
WDR75,-0.024379573
LINC00883,-0.024408049
GPM6B,-0.024420533
TMCC3,-0.024421658
DLG2,-0.024444115
WIBG,-0.024483254
GORASP1,-0.024500971
MIR191,-0.024554513
CACNA1E,-0.024556769
GTPBP6,-0.024612387
CSDE1,-0.024629135
ANXA11,-0.024630694
ACD,-0.024632175
ADRM1,-0.024650263
SMIM7,-0.024703938
DLGAP1,-0.024710149
ARMC5,-0.024763997
ZNF250,-0.024772023
APOA1,-0.024776214
RBM24,-0.024805184
SLC31A2,-0.024805217
LIN37,-0.024817133
PPM1E,-0.024819885
PKNOX1,-0.024871217
RPL18A,-0.024893426
PHRF1,-0.024935389
CYYR1,-0.024938816
GEMIN2,-0.02495919
RBM48,-0.0249789
TCAP,-0.024982635
ZNF555,-0.024983901
C16orf89,-0.025007125
PPP1R21,-0.025011654
CNOT2,-0.025017909
DENND3,-0.025064391
ADH5,-0.02509331
RNF181,-0.025110356
ARF6,-0.025119985
PPM1H,-0.025121787
PRMT3,-0.025129266
CPA3,-0.02516354
PELO,-0.025180592
CDK5,-0.025184597
CCDC114,-0.025187363
STAB1,-0.025189822
C2,-0.025239915
INPP5D,-0.025252976
CSAD,-0.025263333
ZFP28,-0.025273984
PODXL,-0.025302972
C11orf58,-0.025353511
XPO6,-0.025360736
ETFB,-0.025374011
STAU2,-0.025384072
AMOTL1,-0.025403191
FAM35A,-0.025425864
MUC5B,-0.025496592
FAM20B,-0.025530308
GNLY,-0.025542976
STOX2,-0.02554752
CLIP3,-0.025556162
SLC24A3,-0.025562497
HBEGF,-0.025592639
BACE2,-0.025669836
7-Mar,-0.025676754
CD63,-0.025695447
ENKD1,-0.025711827
TMEM57,-0.025727715
C15orf61,-0.025742442
SIRT2,-0.025811013
GTF2IRD1,-0.02584726
VIL1,-0.025851927
LPIN3,-0.025855048
ACADM,-0.025860657
MKRN2,-0.025878626
FAM114A1,-0.025888848
SELL,-0.025902893
FCHO2,-0.025905764
LOC100506844,-0.025907988
DOCK10,-0.025929647
SYBU,-0.026019064
FAM45A,-0.026053871
FCHSD1,-0.026054304
PUS7,-0.026071986
DOPEY2,-0.026086836
SH3GL2,-0.026095758
MRPL23,-0.026102475
FAIM2,-0.026123703
KCNQ3,-0.026130716
GOLPH3L,-0.026132235
PTDSS1,-0.026135163
MAP7D1,-0.026151398
CLK3,-0.026173365
ITGA3,-0.026181702
KHNYN,-0.02620004
11-Sep,-0.02621449
UBE2D1,-0.026231487
SLC24A4,-0.026237507
TNS1,-0.026263462
RHPN2,-0.026281611
ATP8B1,-0.026324398
FAM95C,-0.026327329
BRI3,-0.026330427
C2orf88,-0.026334881
FXYD1,-0.026346829
GAA,-0.026368994
TCP11L1,-0.026369157
SLC38A5,-0.026376033
WDR13,-0.026425088
CDK20,-0.026446991
SKIV2L,-0.02645941
NCKAP5L,-0.026465171
ABCC5,-0.026466171
ATP8A2,-0.026470069
SPRY2,-0.026501044
ZNF417,-0.026536515
FES,-0.026559927
THEM6,-0.026566705
C3orf70,-0.026595598
SURF6,-0.026606292
AFMID,-0.026623791
CXCR4,-0.026631842
OAS1,-0.02665768
GMPPB,-0.026686712
CHIC2,-0.026701657
RPL13A,-0.02670703
DMAP1,-0.026721067
TXNRD3,-0.026738793
TM7SF2,-0.026746837
DDX11,-0.02677135
MAP7,-0.026807089
ZMYM3,-0.026824294
PARN,-0.026824562
PTPRK,-0.026832491
EXOC3,-0.02684063
NFE2L2,-0.02685061
PLA2R1,-0.026852621
LYPLAL1,-0.026853397
HSD17B13,-0.026886869
NOS1AP,-0.026887958
CCHE1,-0.026933051
ATP10A,-0.026970932
RANGRF,-0.027018628
RNF19B,-0.027020468
SEC14L2,-0.027079744
FPGT,-0.027092516
C4orf3,-0.027106202
DUOX2,-0.027139882
AP2S1,-0.02716646
APOB,-0.027176699
ENAH,-0.027200267
NAPB,-0.027209069
BCL2L11,-0.027212984
SEMA6C,-0.027241556
ZC4H2,-0.027247188
TRMT5,-0.027286837
PIGX,-0.027301298
TRUB2,-0.027302418
RSRC1,-0.027309434
FMO3,-0.027333485
CACNA1A,-0.027352024
XPNPEP3,-0.027371103
FAT2,-0.027376686
GPATCH2L,-0.027380269
SLC22A15,-0.027404068
SMC2,-0.02740709
UQCR11,-0.027409893
PITRM1,-0.027448902
RPL7A,-0.027449097
TSHZ3,-0.027452153
NAGA,-0.027464301
TSEN15,-0.027466239
ZNF138,-0.027495153
ACSS2,-0.027502604
CDR2L,-0.02751423
NUMA1,-0.027527184
CCDC12,-0.027544272
SH3GL1,-0.027546228
FER1L4,-0.027560821
FAM26E,-0.02759381
PRCP,-0.027601476
TRAPPC3,-0.027624261
SARS,-0.027647055
CHP1,-0.02766744
TNKS1BP1,-0.027691103
NPC1,-0.027705204
EMC8,-0.027745271
OGFR,-0.027760957
MCM7,-0.027763178
ELAC2,-0.027766624
FBXL4,-0.027779567
BOP1,-0.027782676
FNDC1,-0.027810277
NMNAT2,-0.027839284
LOC645513,-0.027854906
CD27-AS1,-0.027855177
KPNA3,-0.027859317
CRTC2,-0.027882671
RARS,-0.027918874
MIS12,-0.02791898
GIMAP6,-0.027946486
USPL1,-0.028069068
KLHL6,-0.028071441
CHST6,-0.028072109
ZNF672,-0.028086797
ZDHHC21,-0.028096055
GMDS,-0.028097405
C9orf142,-0.02810974
PDIA2,-0.028122928
RNPEP,-0.028128128
USP22,-0.028152527
ZNF277,-0.028160176
HNRNPDL,-0.028207083
HDAC9,-0.028221118
RRM2B,-0.028224799
SFMBT2,-0.028241809
AVEN,-0.028248795
MKL2,-0.028250359
MTIF2,-0.02825201
DVL1,-0.02832349
PRUNE2,-0.028366481
CLDN4,-0.02837763
KIAA1456,-0.028443995
ZNF496,-0.028451498
MRPL24,-0.028456133
ARHGEF18,-0.028461902
EFR3B,-0.02848288
BMP4,-0.028515462
CPNE3,-0.028517752
LIN7C,-0.028518151
FAM161B,-0.028520633
DHX36,-0.028546387
CNDP1,-0.028571378
UBXN8,-0.028580559
ZNF32,-0.028596147
C4orf27,-0.028615052
DEPTOR,-0.028617355
EGFL7,-0.028620141
ARFGAP3,-0.028624929
PFDN6,-0.028640021
SMYD2,-0.028644039
ZMAT1,-0.02865203
EXPH5,-0.028677125
RPL27A,-0.028693226
LRSAM1,-0.028707176
GABRR2,-0.028741706
PFKFB3,-0.028749303
C1orf35,-0.028764706
C18orf25,-0.028781722
SCARNA10,-0.028810778
TNNC1,-0.028813856
SNAPC4,-0.028860087
OSBPL7,-0.028872107
H1F0,-0.028875256
RBM19,-0.028911554
SLC39A12,-0.028912371
SPG20,-0.028931511
ZNF100,-0.028955788
PDE6D,-0.028972815
DHRS7,-0.029003265
ENTPD1,-0.029004448
CPE,-0.02902696
CNOT10,-0.029046342
SPCS3,-0.029097615
U2AF1L4,-0.029114474
DCBLD2,-0.029121675
COPE,-0.029134063
HNRNPU,-0.029149441
MRPS17,-0.02918846
UBE3B,-0.029200211
MLLT4,-0.029206028
APBB2,-0.029206554
TGFB1I1,-0.029228689
IDO1,-0.029267847
ZZZ3,-0.029270378
ESRP2,-0.029276168
PRDX3,-0.029286844
GFPT1,-0.029301204
UNK,-0.029302828
CXorf36,-0.029307169
HEXDC,-0.02932445
PSMB4,-0.029326779
PRDX2,-0.029354567
CCNH,-0.029372763
RALGDS,-0.029417367
NDN,-0.029426077
ELP5,-0.029449723
PCBP4,-0.029457002
VAMP2,-0.029463746
FOXC1,-0.02946773
TGDS,-0.029468577
ATP11A,-0.029500398
RWDD1,-0.029506006
SH3BGRL3,-0.029530298
ACVR2B,-0.029532973
CECR1,-0.029556939
ACVRL1,-0.029577771
GJB6,-0.029580455
EIF3I,-0.029597997
ADCK4,-0.029623413
ATG13,-0.029668425
RBBP4,-0.029671331
ZNF486,-0.029694984
RNF207,-0.029706318
DCLRE1C,-0.029715519
CDCA7,-0.029739141
DUSP3,-0.029749271
GTF2H1,-0.029787782
NMB,-0.029846371
RAVER1,-0.029856207
RPL35,-0.029864899
CARD16,-0.029870487
PNPLA6,-0.029892547
RPL7L1,-0.029904438
TBKBP1,-0.029912601
CTR9,-0.029929182
GNGT2,-0.029939737
UNC45B,-0.030013629
HEPACAM,-0.030025919
PTS,-0.030045541
IFNAR1,-0.030051337
SAYSD1,-0.03007957
PCP4,-0.030098768
SMOC1,-0.030098768
NRP1,-0.030122687
MAP9,-0.0301345
SPATA20,-0.030137472
CYP2R1,-0.030138952
CIRH1A,-0.030179919
TNRC6C-AS1,-0.030180128
COPG2,-0.0301937
COX7A1,-0.030214405
LPIN1,-0.030228401
PLK3,-0.030259571
TMEM203,-0.030268357
FHAD1,-0.030273662
EPHB3,-0.030292419
PLA2G12A,-0.030295622
C2CD5,-0.030302893
LPPR3,-0.030311487
STAT5B,-0.030322014
SAG,-0.030323579
NR2F6,-0.030327612
C5orf45,-0.03033986
PRMT9,-0.030354456
PEF1,-0.03036647
GRAMD3,-0.030372522
SLC9A3R1,-0.03037646
DUS1L,-0.030376621
ZNF17,-0.030380455
VPS9D1,-0.030397454
PIGN,-0.030449308
DENND5B,-0.030454219
SAMD4A,-0.030469405
LMOD1,-0.030474067
LBH,-0.030484811
NBEA,-0.03049934
LY6G5B,-0.030525404
DPPA4,-0.030527095
POLD2,-0.030534625
ARHGAP1,-0.030535933
ZNF571-AS1,-0.030542196
GAS2L2,-0.030571778
NR5A2,-0.03058632
ATP6V1B2,-0.030605766
HTRA1,-0.030606973
ACAP2,-0.030631127
CHMP5,-0.030650697
HPN,-0.030653091
CAPN2,-0.030653778
RAP1B,-0.030665329
SGTA,-0.030689481
TLE1,-0.030724169
BCL7B,-0.030729938
SRSF8,-0.030788236
SGPP2,-0.030794646
PDE1B,-0.030798215
SLC25A15,-0.030830825
RAB2A,-0.030862977
IPO5,-0.030865113
SLC7A1,-0.030879275
ZNF765,-0.030917319
ILK,-0.030928513
WDFY4,-0.030935848
USP53,-0.030942583
FYB,-0.030951269
KPNA6,-0.03096228
KHK,-0.030975103
DLGAP2,-0.0309925
RPL13,-0.031006731
ITGB1BP2,-0.03105962
C2orf81,-0.031077303
DUSP26,-0.031118251
UBXN10,-0.031123112
TBCE,-0.031123325
CXADR,-0.031131563
RABEP2,-0.031134538
SLITRK6,-0.031140007
IDI2-AS1,-0.031141726
AKAP1,-0.0311639
GALK1,-0.031174444
OLA1,-0.031201403
EXOSC5,-0.031203791
MRVI1,-0.031245292
SPICE1,-0.031271119
CAPS,-0.031285479
MTG2,-0.031286393
CALCOCO2,-0.031293857
S100A12,-0.031305542
ZNF444,-0.031364742
FAM65B,-0.031365289
LGALS3BP,-0.031418416
ATF6,-0.031419425
PDCL,-0.031439428
RHBDD2,-0.03144331
HACL1,-0.031456631
RANGAP1,-0.031457195
C12orf29,-0.031461445
MYBL2,-0.031483891
FAM214B,-0.03149008
ZNF862,-0.031512493
EMD,-0.031531658
SLC29A2,-0.031537914
ATP9A,-0.031583594
CASP10,-0.031599275
MTFR1L,-0.031657671
FLJ23867,-0.031765923
PNISR,-0.031810991
DPT,-0.031889513
RTN1,-0.031889513
PDE4A,-0.031889914
CABLES1,-0.031890004
STRAP,-0.03189481
MAP3K3,-0.031912963
TBC1D15,-0.031919051
ENTPD3,-0.031931401
PI4K2A,-0.031937168
TSR3,-0.031949644
CNIH2,-0.031950443
CACTIN,-0.0319674
MYEOV2,-0.031970167
ZNF343,-0.031999681
TTC3P1,-0.032042007
B4GALT3,-0.032087269
RPS15,-0.032088076
RAC3,-0.032092836
STIP1,-0.0321174
NRIP3,-0.032135316
VEGFA,-0.032136119
MZT2A,-0.032140088
PSMA3-AS1,-0.032146135
GGTA1P,-0.032157506
BTN2A1,-0.032162221
TMEM86A,-0.032206714
MAK,-0.032210092
PITPNA,-0.032221569
LYZ,-0.032223875
ENTPD4,-0.03222817
TCEA2,-0.032246056
FBXW8,-0.032248133
FGF14,-0.032249547
NHEJ1,-0.032252685
GGCT,-0.03227834
MRPS26,-0.032285056
WSB2,-0.032286906
ADGRL2,-0.032287769
CHST1,-0.032287769
RUNX1T1,-0.032289859
NFU1,-0.03229232
CBR4,-0.032293396
SPCS1,-0.032328817
WAC,-0.032329942
HOMER2,-0.032339093
AGRN,-0.032345224
EPT1,-0.032378373
AKAP8L,-0.032384829
SLITRK4,-0.032393981
ZNF274,-0.032409282
SHANK2,-0.032432802
EPCAM,-0.032432871
C3orf58,-0.032434367
CECR5,-0.032452066
UBXN2B,-0.032455999
SLC38A1,-0.032468417
SRBD1,-0.032471916
ANGPT1,-0.032497114
FAM105A,-0.032503427
ZNF594,-0.03250394
FAM63A,-0.032525315
HDAC10,-0.032566392
SSH3,-0.032568387
NOVA1,-0.032570182
ATP13A2,-0.03259896
ST6GALNAC5,-0.032654993
JARID2,-0.03266363
PUM2,-0.03267099
KIN,-0.03267903
LPAR2,-0.032684758
TRPM8,-0.032684921
RECK,-0.032708134
KIAA0556,-0.032715448
HAPLN2,-0.032722198
SOX8,-0.032727625
